Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,10683.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,12965.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,16248.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,14562.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,20182.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,21538.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,25270.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,26969.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,30145.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,36756.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,39079.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,40928.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,43951.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,38825.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,38452.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,41672.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,44942.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,48623.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,55753.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,59699.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,58005.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,65717.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,68991.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,71564.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,73135.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,80796.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,88661.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,94424.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,89761.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,94213.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,85442.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,90321.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,93833.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,94723.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,98850.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,103585.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,114160.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,118801.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,124710.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,133412.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,143672.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,162532.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,195244.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,217806.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,207079.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,20959.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,24741.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,24573.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,26621.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,25749.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,26514.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,28693.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,33550.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,38030.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,40737.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,41216.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,45183.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,45081.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,45101.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,45096.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,47138.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,46891.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,47111.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,51037.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,56736.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,60983.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,68472.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,73219.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,81410.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,99949.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,115266.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,117491.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,94899.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,105632.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,136056.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,111815.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,110523.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,132257.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,140897.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,155471.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,167098.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,156285.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,183646.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,180552.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,169696.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,177702.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,184003.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,188799.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,195012.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,202725.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,207891.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,218856.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,234850.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,245379.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,277012.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,301606.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,349647.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,356338.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,400255.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,39242.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,47676.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,58885.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,52633.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,63703.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,70012.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,66761.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,72479.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,60926.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,65228.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,73972.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,77246.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,79667.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,88671.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,82409.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,79915.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,80833.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,80579.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,86640.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,93637.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,94967.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,91062.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,86171.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,74691.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,91245.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,111771.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,112177.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,204956.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,219175.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,230986.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,249484.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,251676.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,250948.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,257258.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,279609.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,301422.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,307221.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,342078.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,362787.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,346402.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,347256.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,339010.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,343555.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,380033.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,370438.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,400221.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,424016.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,424785.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,434768.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,461431.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,446531.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,457006.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,441178.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,454453.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,31618.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,37067.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,31237.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,26881.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,43638.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,64419.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,66341.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,77697.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,75701.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,86117.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,71605.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,89835.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,93295.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,108778.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,124259.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,116898.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,145145.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,159550.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,177055.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,197008.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,212634.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,224738.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,272051.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,312932.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,365614.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,409084.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,466648.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,232290.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,266078.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,301610.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,320455.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,334535.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,379313.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,397656.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,373224.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,412857.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,428197.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,405474.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,414184.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,407897.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,418740.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,460659.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,518927.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,508966.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,561677.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,583737.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,620484.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,646836.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,684364.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,737604.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,770026.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,838731.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,875343.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,910111.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,120934.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,120607.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,119989.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,132726.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,187141.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,162063.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,146010.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,159064.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,194620.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,225971.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,205173.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,99002.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,189660.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,195855.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,172496.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,231836.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,245650.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,226984.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,230128.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,257110.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,282147.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,290369.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,277654.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,308593.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,356223.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,348623.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,360414.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,206126.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,226850.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,224432.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,264298.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,251295.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,239285.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,267171.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,307210.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,332740.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,356393.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,389544.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,332447.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,349293.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,356757.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,367506.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,388622.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,368467.0,Insurance carriers and related activities
