Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,144180.0,Transit and ground passenger transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,24218.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,24099.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,24101.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,23179.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,22639.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,22116.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,22325.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,23010.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,22801.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,24210.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,25701.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,31203.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,27261.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,31147.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,34935.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,36377.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,38858.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,42052.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,44121.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,45116.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,47995.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,55515.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,61509.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,59252.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,63904.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,69507.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,71120.0,Pipeline transportation
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,85350.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,95534.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,105986.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,117949.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,121416.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,125125.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,129924.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,141966.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,152199.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,167090.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,178299.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,177594.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,154752.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,165482.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,178841.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,187014.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,195895.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,210604.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,221748.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,228060.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,238420.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,256320.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,264172.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,287357.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,354326.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,393679.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,348679.0,Other transportation and support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,26309.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,28598.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,31057.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,33779.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,36296.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,39656.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,45218.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,49645.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,53120.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,61439.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,68973.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,76831.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,78544.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,88401.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,97537.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,108809.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,110329.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,111099.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,112131.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,118107.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,123701.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,129729.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,134781.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,137334.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,158718.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,178226.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,180007.0,Warehousing and storage
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,190092.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,213340.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,237745.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,258575.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,261061.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,263829.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,260890.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,278832.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,291130.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,303492.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,310042.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,311893.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,287360.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,288233.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,297066.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,295194.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,309616.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,325052.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,327687.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,356703.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,384124.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,398614.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,417087.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,443573.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,496927.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,552022.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,590538.0,"Publishing industries, except internet (includes software)"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,88454.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,95582.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,103494.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,113814.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,120397.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,122394.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,129785.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,128715.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,132197.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,134228.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,134522.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,128536.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,120577.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,127191.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,125613.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,128824.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,132499.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,134144.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,140460.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,146688.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,147978.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,159963.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,164470.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,146030.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,166820.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,193679.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,200238.0,Motion picture and sound recording industries
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,382851.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,424095.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,480634.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,535650.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,551524.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,546515.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,543487.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,554042.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,576166.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,601158.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,622248.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,643612.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,636647.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,659085.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,680866.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,704337.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,723630.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,764426.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,788783.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,829586.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,824711.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,847101.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,853849.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,853281.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,895599.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,915309.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,898632.0,Broadcasting and telecommunications
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,45802.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,50382.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,63584.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,70118.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,73488.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,80564.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,81928.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,88931.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,95959.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,108194.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,117677.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,137496.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,142680.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,161836.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,187872.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,220706.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,239950.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,260625.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,289220.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,322115.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,363706.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,426629.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,479693.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,535150.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,658313.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,738802.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,783539.0,"Data processing, internet publishing, and other information services"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,392945.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,429046.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,476505.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,527093.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,547093.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,580925.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,613184.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,630483.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,673708.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,703062.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,716051.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,699711.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,698998.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,691105.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,692174.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,760854.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,812969.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,873971.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,904544.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,973365.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,1055893.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,1109630.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,1117416.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,1144579.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,1199313.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,1251720.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,1368426.0,"Federal Reserve banks, credit intermediation, and related activities"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,205594.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,243407.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,291869.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,356515.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,312246.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,285832.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,307339.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,343876.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,380885.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,445811.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,500487.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,456388.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,435509.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,453531.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,451292.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,477490.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,510015.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,540738.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,540926.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,529677.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,548036.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,578426.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,606617.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,630458.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,718964.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,720398.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,826595.0,"Securities, commodity contracts, and investments"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,340485.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,363944.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,380227.0,Insurance carriers and related activities
