Industry Description,Year,Value
"Performing arts, spectator sports, museums, and related activities",2001,20145.0
"Performing arts, spectator sports, museums, and related activities",2002,20814.0
"Performing arts, spectator sports, museums, and related activities",2003,23346.0
"Performing arts, spectator sports, museums, and related activities",2004,24877.0
"Performing arts, spectator sports, museums, and related activities",2005,22925.0
"Performing arts, spectator sports, museums, and related activities",2006,24434.0
"Performing arts, spectator sports, museums, and related activities",2007,25420.0
"Performing arts, spectator sports, museums, and related activities",2008,27050.0
"Performing arts, spectator sports, museums, and related activities",2009,25430.0
"Performing arts, spectator sports, museums, and related activities",2010,24707.0
"Performing arts, spectator sports, museums, and related activities",2011,24837.0
"Performing arts, spectator sports, museums, and related activities",2012,25294.0
"Performing arts, spectator sports, museums, and related activities",2013,26494.0
"Performing arts, spectator sports, museums, and related activities",2014,27159.0
"Performing arts, spectator sports, museums, and related activities",2015,28970.0
"Performing arts, spectator sports, museums, and related activities",2016,28762.0
"Performing arts, spectator sports, museums, and related activities",2017,30865.0
"Performing arts, spectator sports, museums, and related activities",2018,32720.0
"Performing arts, spectator sports, museums, and related activities",2019,32218.0
"Performing arts, spectator sports, museums, and related activities",2020,22679.0
"Performing arts, spectator sports, museums, and related activities",2021,26061.0
"Performing arts, spectator sports, museums, and related activities",2022,37191.0
"Performing arts, spectator sports, museums, and related activities",2023,41175.0
"Amusements, gambling, and recreation industries",1997,17554.0
"Amusements, gambling, and recreation industries",1998,19656.0
"Amusements, gambling, and recreation industries",1999,20496.0
"Amusements, gambling, and recreation industries",2000,21281.0
"Amusements, gambling, and recreation industries",2001,22830.0
"Amusements, gambling, and recreation industries",2002,23946.0
"Amusements, gambling, and recreation industries",2003,25184.0
"Amusements, gambling, and recreation industries",2004,26015.0
"Amusements, gambling, and recreation industries",2005,26066.0
"Amusements, gambling, and recreation industries",2006,26640.0
"Amusements, gambling, and recreation industries",2007,27614.0
"Amusements, gambling, and recreation industries",2008,28958.0
"Amusements, gambling, and recreation industries",2009,27200.0
"Amusements, gambling, and recreation industries",2010,27438.0
"Amusements, gambling, and recreation industries",2011,27900.0
"Amusements, gambling, and recreation industries",2012,28592.0
"Amusements, gambling, and recreation industries",2013,29066.0
"Amusements, gambling, and recreation industries",2014,31462.0
"Amusements, gambling, and recreation industries",2015,32060.0
"Amusements, gambling, and recreation industries",2016,33938.0
"Amusements, gambling, and recreation industries",2017,35258.0
"Amusements, gambling, and recreation industries",2018,35820.0
"Amusements, gambling, and recreation industries",2019,36521.0
"Amusements, gambling, and recreation industries",2020,26476.0
"Amusements, gambling, and recreation industries",2021,32624.0
"Amusements, gambling, and recreation industries",2022,41094.0
"Amusements, gambling, and recreation industries",2023,46551.0
Accommodation,1997,29143.0
Accommodation,1998,31842.0
Accommodation,1999,33702.0
Accommodation,2000,39200.0
Accommodation,2001,39625.0
Accommodation,2002,37922.0
Accommodation,2003,38493.0
Accommodation,2004,40146.0
Accommodation,2005,42574.0
Accommodation,2006,43495.0
Accommodation,2007,45733.0
Accommodation,2008,46875.0
Accommodation,2009,42678.0
Accommodation,2010,42919.0
Accommodation,2011,45813.0
Accommodation,2012,46892.0
Accommodation,2013,47949.0
Accommodation,2014,50924.0
Accommodation,2015,53346.0
Accommodation,2016,54324.0
Accommodation,2017,55305.0
Accommodation,2018,57057.0
Accommodation,2019,59592.0
Accommodation,2020,38687.0
Accommodation,2021,46039.0
Accommodation,2022,58723.0
Accommodation,2023,66735.0
Food services and drinking places,1997,87214.0
Food services and drinking places,1998,95868.0
Food services and drinking places,1999,101639.0
Food services and drinking places,2000,112362.0
Food services and drinking places,2001,118286.0
Food services and drinking places,2002,121835.0
Food services and drinking places,2003,129319.0
Food services and drinking places,2004,135922.0
Food services and drinking places,2005,142684.0
Food services and drinking places,2006,150154.0
Food services and drinking places,2007,157516.0
Food services and drinking places,2008,159615.0
Food services and drinking places,2009,154743.0
Food services and drinking places,2010,157567.0
Food services and drinking places,2011,165966.0
Food services and drinking places,2012,180676.0
Food services and drinking places,2013,186520.0
Food services and drinking places,2014,200807.0
Food services and drinking places,2015,217746.0
Food services and drinking places,2016,233089.0
Food services and drinking places,2017,245212.0
Food services and drinking places,2018,256518.0
Food services and drinking places,2019,271879.0
Food services and drinking places,2020,191356.0
Food services and drinking places,2021,240588.0
Food services and drinking places,2022,327012.0
Food services and drinking places,2023,357998.0
"Other services, except government",1997,128845.0
"Other services, except government",1998,138864.0
"Other services, except government",1999,136815.0
"Other services, except government",2000,136392.0
"Other services, except government",2001,145207.0
"Other services, except government",2002,152113.0
"Other services, except government",2003,159652.0
"Other services, except government",2004,169978.0
"Other services, except government",2005,166510.0
"Other services, except government",2006,175848.0
"Other services, except government",2007,180968.0
"Other services, except government",2008,183814.0
"Other services, except government",2009,180187.0
"Other services, except government",2010,177840.0
"Other services, except government",2011,178430.0
"Other services, except government",2012,187654.0
"Other services, except government",2013,192260.0
"Other services, except government",2014,199699.0
"Other services, except government",2015,207358.0
"Other services, except government",2016,209421.0
"Other services, except government",2017,215919.0
"Other services, except government",2018,224105.0
"Other services, except government",2019,233120.0
"Other services, except government",2020,202555.0
"Other services, except government",2021,222967.0
"Other services, except government",2022,264972.0
"Other services, except government",2023,283413.0
Federal,1997,148821.0
Federal,1998,145999.0
Federal,1999,151241.0
Federal,2000,161995.0
Federal,2001,163617.0
Federal,2002,171145.0
Federal,2003,182133.0
Federal,2004,179261.0
Federal,2005,174870.0
Federal,2006,179050.0
Federal,2007,182965.0
Federal,2008,186457.0
Federal,2009,189603.0
Federal,2010,197679.0
Federal,2011,197755.0
Federal,2012,189997.0
Federal,2013,181890.0
Federal,2014,180026.0
Federal,2015,182722.0
Federal,2016,182429.0
Federal,2017,182947.0
Federal,2018,188539.0
Federal,2019,190192.0
Federal,2020,194766.0
Federal,2021,200840.0
Federal,2022,208985.0
Federal,2023,228937.0
State and local,1997,197005.0
State and local,1998,198198.0
State and local,1999,198451.0
State and local,2000,207355.0
State and local,2001,253957.0
State and local,2002,287542.0
State and local,2003,329785.0
State and local,2004,363665.0
State and local,2005,400884.0
State and local,2006,414994.0
State and local,2007,430594.0
State and local,2008,448596.0
State and local,2009,447697.0
State and local,2010,445569.0
State and local,2011,445872.0
State and local,2012,439596.0
State and local,2013,453763.0
State and local,2014,469108.0
State and local,2015,477861.0
State and local,2016,481715.0
State and local,2017,485869.0
State and local,2018,492964.0
State and local,2019,493133.0
State and local,2020,493357.0
State and local,2021,496154.0
State and local,2022,513006.0
State and local,2023,559477.0
